WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
2013,20,13,JUNE,6,"22,23"
2016,20,16,JUNE,6,30
1507,15,07,NOVEMBER,11,"19,20"
2002,20,02,MAY,5,"20,21"
2013,20,13,AUGUST,8,"6,7"
2004,20,04,OCTOBER,10,"13,14"
1505,15,05,NOVEMBER,11,"13,16"
2014,20,14,AUGUST,8,"10,11"
1501,15,01,AUGUST,8,"12,13"
1510,15,10,SEPTEMBER,9,"9,10"
2015,20,15,AUGUST,8,"12,13"
2011,20,11,SEPTEMBER,9,"16,17"
4407,44,07,JUNE,6,"9,10"
1410,14,10,JULY,7,"14,15"
1407,14,07,MAY,5,"26,27"
1402,14,02,OCTOBER,10,"14,15"
0209,02,09,JULY,7,"8,9,28,29"
1413,14,13,NOVEMBER,11,"17,18"
1403,14,03,JUNE,6,"23,24"
1411,14,11,AUGUST,8,"25,26"
1414,14,14,OCTOBER,10,"14,15"
0209,02,09,MAY,5,"28,29"
1401,14,01,JUNE,6,"17,18"
1408,14,08,NOVEMBER,11,"3,4"
1414,14,14,NOVEMBER,11,"19,20"
1413,14,13,JULY,7,"22,23"
1401,14,01,JULY,7,"28,29"
1412,14,12,AUGUST,8,"27,28"
2901,29,01,JUNE,6,"19,22"
3703,37,03,JULY,7,31
1412,14,12,OCTOBER,10,"7,8"
1413,14,13,SEPTEMBER,9,1
4407,44,07,NOVEMBER,11,"10,11"
1414,14,14,JUNE,6,"15,16"
1407,14,07,AUGUST,8,"13,14"
1411,14,11,JULY,7,"16,17"
1414,14,14,JULY,7,"24,27"
1403,14,03,AUGUST,8,"3,4"
0404,04,04,JUNE,6,1
1409,14,09,SEPTEMBER,9,"29,30"
1404,14,04,MAY,5,18
0209,02,09,AUGUST,8,"17,18"
1405,14,05,AUGUST,8,"7,10"
1411,14,11,JUNE,6,"5,8"
1408,14,08,JULY,7,"8,9"
1409,14,09,NOVEMBER,11,"5,6"
1407,14,07,OCTOBER,10,30
1402,14,02,SEPTEMBER,9,"9,10"
1414,14,14,SEPTEMBER,9,"2,3"
1404,14,04,OCTOBER,10,"22,23"
4407,44,07,OCTOBER,10,"13,14"
1408,14,08,SEPTEMBER,9,"25,28"
1403,14,03,SEPTEMBER,9,"11,14"
1410,14,10,NOVEMBER,11,"9,10"
1402,14,02,NOVEMBER,11,"17,18"
1407,14,07,SEPTEMBER,9,"23,24"
1402,14,02,JUNE,6,"19,22"
1411,14,11,NOVEMBER,11,"11,12"
3703,37,03,SEPTEMBER,9,"10,11"
1404,14,04,AUGUST,8,"5,6"
0209,02,09,JUNE,6,"17,18"
1409,14,09,AUGUST,8,"19,20"
0502,05,02,JULY,7,"28,29"
1410,14,10,AUGUST,8,"21,24"
1405,14,05,OCTOBER,10,"26,27"
1406,14,06,MAY,5,"21,22"
1406,14,06,OCTOBER,10,"28,29"
1405,14,05,JUNE,6,"29,30"
1412,14,12,NOVEMBER,11,"13,16"
1405,14,05,SEPTEMBER,9,"17,18"
1412,14,12,JUNE,6,"9,10"
1406,14,06,JULY,7,"1,2"
1407,14,07,NOVEMBER,11,2
1413,14,13,AUGUST,8,31
1413,14,13,JUNE,6,"11,12"
1409,14,09,JULY,7,"10,13"
3703,37,03,JUNE,6,"22,23"
4407,44,07,JULY,7,"8,14"
1408,14,08,AUGUST,8,"17,18"
1411,14,11,OCTOBER,10,"5,6"
4407,44,07,AUGUST,8,"11,12"
1401,14,01,OCTOBER,10,"16,19"
1406,14,06,SEPTEMBER,9,"21,22"
1413,14,13,OCTOBER,10,"9,13"
1405,14,05,MAY,5,"19,20"
3703,37,03,OCTOBER,10,"21,22"
1406,14,06,AUGUST,8,"11,12"
1401,14,01,NOVEMBER,11,"13,16"
1403,14,03,OCTOBER,10,"20,21"
1407,14,07,JULY,7,"6,7"
3703,37,03,AUGUST,8,3
1404,14,04,JUNE,6,"25,26"
4407,44,07,SEPTEMBER,9,"8,9"
1412,14,12,JULY,7,"20,21"
1401,14,01,SEPTEMBER,9,"4,8"
1408,14,08,MAY,5,"28,29"
1410,14,10,JUNE,6,"3,4"
1403,14,03,NOVEMBER,11,"19,20"
1404,14,04,SEPTEMBER,9,"15,16"
0209,02,09,SEPTEMBER,9,"4,8,25,28"
1410,14,10,OCTOBER,10,"1,2"
1402,14,02,JULY,7,"30,31"
1409,14,09,JUNE,6,"1,2"
0209,02,09,OCTOBER,10,"16,19"
0209,02,09,NOVEMBER,11,"5,6"
